channel_handle,channel_name,video_id,title,view_count,like_count,comment_count,duration,duration_seconds,upload_date,upload_hour,day_of_week
@TBHLabsMyanmar,TBH Labs,BGHuGon2Ibg,Tecno Camon 30S Pro : ၁၀သိန်းဝန်းကျင်က နောက်ထပ် ရွေးစရာဖုန်းတစ်လုံး,55087,2037,148,9:36,576,2024-11-08,13:00,Friday
@MyTechMyanmar,MyTech Myanmar,XHv0qe5GVJw,Mytech Myanmar Weekly Live Q&A!,2957,190,9,134:24,8064,2024-11-08,16:44,Friday
@TBHLabsMyanmar,TBH Labs,I0avS6qr_tQ,Android Tablet တွေမှာ Physical Keyboard နဲ့ Myanmar Font ဘယ်လိုရိုက်မလဲ?,46253,2382,64,1:45,105,2024-11-07,12:54,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,BFRTNBDWQro,ကျွန်တော်အမြဲပတ်ဖြစ်တဲ့ Smart Watch,10738,245,15,9:33,573,2024-11-07,09:22,Thursday
@TBHLabsMyanmar,TBH Labs,1DU1ElupPpE,Wassup : Snapdragon 8 Elite နဲ့ မိတ်ဆက်ခဲ့တဲ့ Smartphone တွေ,48391,3288,148,10:17,617,2024-11-06,14:00,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,wAf1p_asabo,ROG AllyX က ROG Ally ကို Refresh ပဲလုပ်ပေးလိုက်တာဆိုပေမဲ့ . . .,8092,289,22,7:28,448,2024-11-06,10:47,Wednesday
@MyTechMyanmar,MyTech Myanmar,vLpMrgz7fi8,AI ရုပ်ရှင်ပွဲတော်တွေအကြောင်း,1179,62,7,7:05,425,2024-11-06,14:52,Wednesday
@TBHLabsMyanmar,TBH Labs,t-x1FZqRsKo,အင်တာနက် ပင်မကျောရိုးအကြောင်း,365920,17659,390,16:54,1014,2024-11-05,11:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,E9vQw_b8jbo,Redmi Note Series တွေမှာ Pro+ ထက်အမြဲရွေးလို့ပိုကောင်းတဲ့ Pro  - Redmi Note 14 Pro Review,85317,2031,132,10:09,609,2024-11-04,11:07,Monday
@zestvlog,ZEST,OTZj4YSDXpo,AI ကို မြန်မာလိုကြီးသုံးနိုင်တဲ့ Xiaomi 14T Full Review Video,41553,1440,165,35:46,2146,2024-11-04,12:07,Monday
@technity17,Technity,Lf4QtjD2isA,Have you noticed iPhones aren't holding their battery last longer?,7070,282,19,5:56,356,2024-11-04,11:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,MQperL3YkZs,၅သိန်းဝန်းကျင်တန် Redmi 14 R ( China )  Unboxing,22740,663,41,11:09,669,2024-11-03,07:59,Sunday
@MyTechMyanmar,MyTech Myanmar,vu9A0EXBn1c,iOS 18.1 Update မှာ ဘာတွေအသစ် ပါလာလဲ,6917,187,22,6:09,369,2024-11-03,13:30,Sunday
@zestvlog,ZEST,OS95K1-lv7M,တမေးထဲမေးနေတဲ့ Tecno Spark Go 1 Unboxing Video,35244,978,140,17:04,1024,2024-11-03,11:29,Sunday
@TBHLabsMyanmar,TBH Labs,ZlzKDd16udY,Snapdragon X Elite သုံးထားတဲ့ vivobook S15 ကို ဝယ်သင့်လား?,35293,1380,87,11:30,690,2024-11-01,13:30,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,99cmj4P8UUc,vivo V40 Lite ကဝယ်သင့်တဲ့ဖုန်းတစ်လုံးဖြစ်မလား ?,21949,655,43,7:05,425,2024-11-01,08:58,Friday
@MyTechMyanmar,MyTech Myanmar,kR7azV5LBTc,Which phone do you wanna buy most? (MyTech Myanmar Weekly Live Q&A),2344,143,5,121:47,7307,2024-11-01,16:24,Friday
@MyTechMyanmar,MyTech Myanmar,WCNikMoGbLs,vivo V40 Lite Review,6465,200,19,5:04,304,2024-11-01,12:30,Friday
@zestvlog,ZEST,f79vC2zW9XI,လူမေးများတဲ့ Curve ဖုန်း (၃) လုံးရဲ့ Antutu Benchmark Test,7773,308,26,4:31,271,2024-11-01,11:14,Friday
@TBHLabsMyanmar,TBH Labs,MHlzUielRms,ကျွန်တော့်ရဲ့ဖုန်းအသစ်လေးနဲ့ မိတ်ဆက်ပေးမယ် : Honor Magic V3 Review,110798,4067,204,16:14,974,2024-10-31,13:00,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,16oP0eNvTx0,အမုန်းဆွဲနေတာမဟုတ်ဘူး ဖုန်းခွဲနေတာ,6519,231,28,5:51,351,2024-10-31,01:30,Thursday
@zestvlog,ZEST,mVvYivwOhhY,Tecno ရဲ့ မှန်ခုံးနဲ့လာတဲ့ Camon 30S Pro Unboxing,16957,745,56,24:20,1460,2024-10-31,11:29,Thursday
@TBHLabsMyanmar,TBH Labs,Zvq7VZY6MD4,Xiaomi 15 Announcement : အနာဂတ်ရဲ့ Xiaomi တွေလာပြီ,113476,4291,224,12:35,755,2024-10-30,14:30,Wednesday
@MyTechMyanmar,MyTech Myanmar,et8-fVaTYKM,Redmi Turbo 3 Long term review,39431,1097,132,9:35,575,2024-10-30,13:00,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,AYWrTL0_rJs,Armor Shell Protection နဲ့ အကြမ်းခံတဲ့ဖုန်း - realme Note 60,11709,417,21,7:00,420,2024-10-29,06:13,Tuesday
@zestvlog,ZEST,izp9Xk0273Q,ကင်မရာဦးစာပေး Flagship ဖုန်းထဲက ViVO X200 Pro Unboxing Video,23460,1021,120,23:04,1384,2024-10-29,11:30,Tuesday
@technity17,Technity,hlRorst4bJQ,နုနုရွရွကိုင်ဖို့ မလိုတဲ့ OPPO A3 အကြောင်း ပြောမယ်,3993,170,16,5:00,300,2024-10-29,11:30,Tuesday
@TBHLabsMyanmar,TBH Labs,h_1b_3JwPUw,နိုင်ငံတော်ဖုန်းဖြစ်ထိုက်ရဲ့လား? : Redmi Note 14 Pro Plus Review,574903,14407,1043,15:41,941,2024-10-28,12:30,Monday
@MyTechMyanmar,MyTech Myanmar,RBLJjdZiC_M,vivo V40 Lite First Impression,7695,228,14,5:32,332,2024-10-28,12:30,Monday
@zestvlog,ZEST,6bG316x2vLY,#xiaomi14t #zest_is_the_best,1428,124,4,0:59,59,2024-10-28,09:44,Monday
@technity17,Technity,6hsn665nbUQ,မွန်းစတား Battery ပါတဲ့ Redmi Note 14 Pro Plus ကို review ဆန်ဆန် video လုပ်မယ်,46913,1305,93,6:34,394,2024-10-28,11:30,Monday
@TBHLabsMyanmar,TBH Labs,nGXsU0Kir9E,oppo A3 က ဘယ်လိုလူတွေအတွက်ဖြစ်မလဲ?,42793,1414,83,7:33,453,2024-10-27,13:30,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,qdJbDjflqWQ,၅သိန်းဝန်းကျင်မှာ အကြမ်းခံမဲ့ ဖုန်းအသစ် - realme Note 60,5810,245,16,1:30,90,2024-10-27,01:30,Sunday
@zestvlog,ZEST,mdmtXavKkZM,Entry ဖုန်းထဲက ဈေးတန် Feature စုံတဲ့ iNfinix Smart 9 Unboxing,34711,1206,182,19:05,1145,2024-10-27,10:53,Sunday
@TBHLabsMyanmar,TBH Labs,MP4aoeS3KBw,OPPO A3 ကို မျိုးစုံနှိပ်စက်ကြည့်တဲ့အခါ,38297,1599,85,5:26,326,2024-10-26,12:30,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,GkwjuFudkNc,ဆရာကြီး Series က ဆရာ့ဆရာကြီး = Redmi Note 14 Pro+ Review,55908,1678,154,11:15,675,2024-10-26,11:43,Saturday
@MyTechMyanmar,MyTech Myanmar,GzdN-yLMbbg,Techno CAMON 30S Pro Showcase and Review,11466,401,49,10:00,600,2024-10-26,13:04,Saturday
@zestvlog,ZEST,ss0CLoJOngw,ည (9) နာရီ Youtube Live Stream မှာ တွေ့ကြမယ်,4104,189,15,135:43,8143,2024-10-26,16:53,Saturday
@technity17,Technity,CAeuSErGh1s,OPPO A3 Durability Test,1637,72,4,5:18,318,2024-10-26,11:40,Saturday
@TBHLabsMyanmar,TBH Labs,vkXqe3lIvSQ,OPPO A3 droptest Teaser #OPPOA3 #အကြမ်းပတမ်းသုံးOPPOA3ဖုန်း,10613,519,14,0:57,57,2024-10-25,12:31,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,boMviMCrG20,Battery အတွက် ၄ နှစ်အာမခံ ပါလာတဲ့ vivo V40 Lite - First Impression,16483,563,51,6:18,378,2024-10-25,05:35,Friday
@MyTechMyanmar,MyTech Myanmar,ngaPgbOo7uY,Xiaomi 15 Series are coming!,2740,99,4,130:53,7853,2024-10-25,16:08,Friday
@MyTechMyanmar,MyTech Myanmar,UDAzp9YCxEY,Xiaomi 15 series are coming!,0,1,0,0:00,0,2024-10-25,13:46,Friday
@zestvlog,ZEST,TuTeVBAukGA,Midrange ထဲမှာ ကောင်းမြဲကောင်းဆဲ Redmi Note 14 Pro Full Review,70042,2238,340,33:14,1994,2024-10-25,10:30,Friday
@zestvlog,ZEST,_f_DUQM2pmI,Xiaomi 14T PUBG TEST,1172,41,8,146:49,8809,2024-10-25,10:09,Friday
@zestvlog,ZEST,3KLgNPX1x8o,MLBB ဆော့ဖို့ Redmi Note 14 Pro တကယ်မိုက်လား,11268,358,93,7:06,426,2024-10-24,11:48,Thursday
@zestvlog,ZEST,B3ZSwOWkppc,Redmi Note 14 Pro EFootball Test,3947,142,17,92:35,5555,2024-10-24,06:09,Thursday
@zestvlog,ZEST,JRanZHQthH8,Redmi Note 14 Pro Series မှာ Display ကို ဘာ Panel သုံးထားတာလဲ,8030,381,49,6:23,383,2024-10-24,00:30,Thursday
@technity17,Technity,j3lx6084QnE,Curved Display ဆိုပေမယ့် မှန်ကွဲဖို ခက်တဲ့ဖုန်း : TECNO CAMON 30s Pro,13729,418,28,4:51,291,2024-10-24,11:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,YdybnK9T0Ic,၁၀သိန်းဝန်းကျင်မှာ All Rounder အဆင်ပြေတဲ့အပြင် အကြမ်းခံတာပါ အပိုရမဲ့ ဖုန်း  - Tecno CAMON 30s Pro,16453,657,39,7:01,421,2024-10-23,01:30,Wednesday
@MyTechMyanmar,MyTech Myanmar,jffhwIfNa8Q,Xiaomi Civi 4 Pro Long-term Full Review,47816,1223,111,13:27,807,2024-10-23,12:45,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,Ph7_tc8EKVU,iPhone 16 ProMax ကို ၁ လကြာသုံးပြီးသောအခါ . . .,67423,1458,97,9:08,548,2024-10-22,11:53,Tuesday
@zestvlog,ZEST,w1q-K_GsgKw,#redminote14pro #longdaytest #zest_is_the_best,750,36,2,0:23,23,2024-10-22,16:50,Tuesday
@zestvlog,ZEST,jdg7-bm1ENE,4G Sim Tablet ထဲမှာ P2P ကောင်းတဲ့ iNfinix Xpad Unboxing Video,24308,824,156,23:02,1382,2024-10-22,11:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,PWXflZQzz_k,vivo V40 Lite Unboxing,6189,199,11,1:19,79,2024-10-20,08:46,Sunday
@zestvlog,ZEST,FVWH8CIak4k,Redmi Note 14 Pro Plus က ရွေးချယ်သင့်လား Full Review Video,85477,2817,459,27:26,1646,2024-10-20,10:30,Sunday
@zestvlog,ZEST,h3Pr03EBGHw,ည (9) နာရီ Youtube Live Stream မှာ တွေ့ကြမယ်,2839,140,25,114:15,6855,2024-10-19,05:02,Saturday
@TBHLabsMyanmar,TBH Labs,5A28lhz9kYs,Tecno ရဲ့ ၁၅ သိန်းတန် ခေါက်ဖုန်း,99005,3600,276,13:20,800,2024-10-18,12:30,Friday
@MyTechMyanmar,MyTech Myanmar,znW7xmXr4Nc,၂ သိန်းမကျော်တဲ့  Mechanical Keyboard,4106,125,12,7:08,428,2024-10-18,13:01,Friday
@zestvlog,ZEST,aQsOxk3M9DA,Xiaomi 14T နဲ့ ခရီးသွားရင်ရိုက်ခဲ့တဲ့ Portrait ပုံရိပ်များ,6716,219,75,9:30,570,2024-10-18,17:03,Friday
@TBHLabsMyanmar,TBH Labs,2y8DLPE91Vc,ESL One Bangkok တူတူကြည့်ကြမယ်,19583,957,54,12:27,747,2024-10-17,12:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,Z8NoQ_vgcZc,၅ သိန်းခွဲတန် SAMSUNG ဖုန်းတစ်လုံးဆီကဘာတွေပြန်ရမလဲ,15611,614,23,5:32,332,2024-10-17,06:13,Thursday
@zestvlog,ZEST,wZ-3LMAKiiM,မြန်မာလိုပါသုံးလို့ရတဲ့ Xiaomi ရဲ့ Advance Ai Feature များ,16455,771,131,27:28,1648,2024-10-17,09:05,Thursday
@technity17,Technity,Hw2Rhae9Zac,Pixel 9 Pro XL can't defeat iPhone 16 Series?,7370,273,14,8:32,512,2024-10-17,11:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,n2sLy_1k8AA,OPPO A3 က အကြမ်းခံရုံပဲလား ? - First Impression,16205,462,37,6:28,388,2024-10-16,08:44,Wednesday
@zestvlog,ZEST,iuSyOYYjo08,တရုတ်ဖုန်းတွေရဲ့ #Gemeni Ai နဲ#xiaomi14T #Zest_is_the_Best,1496,105,5,0:45,45,2024-10-16,15:45,Wednesday
@MyTechMyanmar,MyTech Myanmar,EBuMLx9tl7U,vivo V40 Vs Honor 200  ဘာဝယ်သင့်လဲ (Q&A - 176),22310,827,174,20:06,1206,2024-10-15,13:00,Tuesday
@TBHLabsMyanmar,TBH Labs,cwWZ51ox9ds,တစ်နေရာကလွဲရင် အကုန်လုံးပိုကောင်းလာတဲ့ vivo V40,90274,3196,205,11:04,664,2024-10-14,12:30,Monday
@zestvlog,ZEST,1NH-wM_oqf8,Official Global မှာဈေးတန်တဲ့ Xaiomi 14T Unboxing,28136,976,126,29:22,1762,2024-10-14,11:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,f5jyyo6ivBI,OPPO A3 နဲ့ပြိုင်ဘယ်သူနိုင် :3,24440,716,74,12:24,744,2024-10-13,12:30,Sunday
@MyTechMyanmar,MyTech Myanmar,4FqVQb-zMIs,Smartphone တွေမှာ ဟိုအရင်ကတည်းက ရှိနှင့်ပြီးသား AI တွေ အကြောင်း,1718,79,10,6:50,410,2024-10-13,13:04,Sunday
@zestvlog,ZEST,y7NL0urhIO4,ဈေးအနည်းဆုံး Redmi Note 14 5G ရဲ့အခြေနေ Unboxing Video,45863,1408,127,20:18,1218,2024-10-13,11:10,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,bj8nTJYTIHc,mid-rangeဖုန်းတွေအတွက် Smartphone Photography ပိုင်းမှာ Game Changer ဖြစ်လာတဲ့ vivo V40 5G,16365,517,62,9:03,543,2024-10-12,01:30,Saturday
@MyTechMyanmar,MyTech Myanmar,4BLOCJmADjM,Ask us everything you want to know!,1485,94,2,77:16,4636,2024-10-12,04:01,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,658-0s-sKUo,ဒီတစ်ခါနည်းနည်းကြမ်းမယ်လေ #mmtr #androidphone #unboxing #smartphone  #tech #shorts,6752,277,27,0:32,32,2024-10-11,12:30,Friday
@MyTechMyanmar,MyTech Myanmar,3lrrCwmAUIM,Ask us everything you want to know!,199,11,3,1:49,109,2024-10-11,14:29,Friday
@technity17,Technity,oMMKi9cs1fg,Tecno ရဲ့ မြန်မာမှာပြခဲ့တဲ့ ခွေးလေး ကလိခွင့် ရခဲ့တယ်ဗျို့,8719,215,4,0:15,15,2024-10-11,11:30,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,_9PkMZroTqk,Xiaomi 14T Pro နဲ့ရိုက်တဲ့ Xiaomi 14T Series Launch သွားတဲ့ Vlog,17768,621,33,8:05,485,2024-10-10,10:02,Thursday
@zestvlog,ZEST,iyVFmuclbaU,ည (9) နာရီ Youtube Live Stream မှာ တွေ့ကြမယ်,4453,251,10,104:20,6260,2024-10-10,16:41,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,MOEPkQJlmFw,AI တွေနဲ့ အဝေးကြီးမှာ မနေခဲ့ပါနဲ့ - Feat : OPPO Reno12,4348,194,4,6:06,366,2024-10-09,01:30,Wednesday
@zestvlog,ZEST,lkS7ZVKCD1E,Mi Global ထဲက ဈေးတန် ကင်မရာလန်း Performance ကြမ်းတဲ့ Xiaomi 14T Series အကြောင်း,42375,1429,223,13:49,829,2024-10-09,11:28,Wednesday
@TBHLabsMyanmar,TBH Labs,WKElxLPeTLs,သိန်း ၂သောင်းတန်ဖုန်းရဲ့နောက်ကွယ်မှာ ဘာတွေရှိလဲ?,601825,16338,615,17:22,1042,2024-10-08,12:30,Tuesday
@MyTechMyanmar,MyTech Myanmar,kR2Kd-s_4Ic,vivo V40 ရဲ့ Portrait Camera Review,6075,159,26,5:59,359,2024-10-08,13:18,Tuesday
@zestvlog,ZEST,pCV9VQhX-xg,ဈေးတန် All Rounder ကောင်းလာတဲ့ Note 14 5G Recap Video,25971,1087,115,8:31,511,2024-10-08,11:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,67fOl74dRoM,Redmi Note 14 Series မှာဈေးအသက်သာဆုံး - Redmi Note 14 5G,48246,1356,52,8:08,488,2024-10-07,04:07,Monday
@zestvlog,ZEST,PLtbwoEnz0U,ဈေးပိုသက်သာတဲ့ Redmi Note 14 Pro ကိုပဲ ရွေးချယ်သင့်လား Unboxing Video,117295,3308,269,23:52,1432,2024-10-07,11:30,Monday
@zestvlog,ZEST,W7lYHNSqPBM,Redmi Note 14 Pro မှာ ဘာတွေဝိတ်လျှော့ထားတာလဲ,56121,1738,128,8:27,507,2024-10-07,00:30,Monday
@technity17,Technity,HFsopI7yTH8,"V40, very first time with ZEISS!",8032,325,23,5:19,319,2024-10-07,11:30,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,jkbvYj-x1uY,၁၅သိန်း ဆိုတဲ့ဈေးနဲ့ Official ဝင်လာတဲ့ Flip ဖုန်းတစ်လုံး - TECNO PHANTOM V Flip 5G,23509,794,50,7:46,466,2024-10-06,09:36,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,uLXsNFgdzhg,Redmi Note 14 Pro / Redmi Note 14 ProPlus - Unboxing,176632,4433,228,15:22,922,2024-10-06,04:02,Sunday
@MyTechMyanmar,MyTech Myanmar,OTO4uhnh7Ss,စာဖတ်ဖို့ဆို iPad vs Kindle  ဘာပိုကောင်းလဲ,9549,308,26,9:06,546,2024-10-06,13:00,Sunday
@MyTechMyanmar,MyTech Myanmar,ie3MB8NKobU,"which is more important , software or hardware",1756,62,4,97:41,5861,2024-10-06,04:55,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,wI6zvd0eR8M,SAMSUNG ကဘာလို့ Try Galaxy ကိုဆက်ပြီး Update တွေလုပ်ပေးနေတာလဲ ?,7303,302,9,5:34,334,2024-10-05,01:30,Saturday
@MyTechMyanmar,MyTech Myanmar,hrQ9Izg5BYM,"which is more important , software or hardware",0,0,0,0:00,0,2024-10-05,14:48,Saturday
@zestvlog,ZEST,M1_JvurC-H4,ကြော်ငြာသလောက် တကယ်ကောင်းလား Redmi Note 14 pro plus unboxing,78598,2565,365,25:17,1517,2024-10-05,10:30,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,ovQsJIn2qEc,၇သိန်းဝန်းကျင်တန် TECNO MEGAPAD 10 ကို Unboxing လုပ်ကြည့်ရအောင်,21730,583,52,9:47,587,2024-10-04,02:30,Friday
@MyTechMyanmar,MyTech Myanmar,8M58XHKN94o,သိန်း ၂၀ ဝန်းကျင် Portrait ကောင်းတဲ့ဖုန်းဆို Recommend ပေးချင်မိတဲ့ vivo V40,5683,191,24,5:10,310,2024-10-04,14:02,Friday
@zestvlog,ZEST,lKOLNIbDOQA,Redmi Note 14 Pro Plus မှာ ဘာတွေပိုကောင်းလာတာလဲ Recap Video,26253,1318,133,9:38,578,2024-10-04,11:32,Friday
@T4U2MM,T4U2,OVtaNJmiyp8,Realme C61 Teardown and Review,3783,186,19,6:37,397,2024-10-04,12:30,Friday
@TBHLabsMyanmar,TBH Labs,BG6p0QDdu4s,နိုင်ငံတော် ဖုန်းအသစ်တွေလာပြီ,224703,8712,455,11:44,704,2024-10-03,12:30,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,1TfbVnyVdDc,Redmi 14 Series မှာaဈးအသက်သာဆုံးဖြစ်လာမဲ့  Redmi 14C Unboxing,36327,898,46,10:30,630,2024-10-03,09:28,Thursday
@MyTechMyanmar,MyTech Myanmar,WBjzu7J6EXw,အားကစားသမားတွေ သဘောကျမဲ့ Smartwatch,4627,123,10,7:59,479,2024-10-03,08:12,Thursday
@zestvlog,ZEST,TYVNXKitaMs,ဈေးတန်ပြီး ကာဗာပါပါတဲ့ TECNO MEGAPAD 10.1 UNBOXING VIDEO,12333,471,63,19:01,1141,2024-10-03,11:43,Thursday
@TBHLabsMyanmar,TBH Labs,Y9glxdDP6Ic,ပါးရင် Performance မကောင်းရဘူးလို့ဘယ်သူပြောလဲ?,35159,1179,54,9:33,573,2024-10-02,12:30,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,zxvPNkqLMOI,SAMSUNG ရဲ့ဈေးအသက်သာဆုံးဖုန်းဖြစ်တဲ့ Galaxy A06 ကို Unboxing လုပ်ကြည့်ကြမယ် . . .,30667,1132,105,8:31,511,2024-10-02,01:30,Wednesday
@zestvlog,ZEST,Ffw45gsPfgE,ည (9) နာရီ Youtube Live Stream မှာ တွေ့ကြမယ်,3360,171,7,96:59,5819,2024-10-02,19:33,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,h1YL4wZG9Ug,MacBook တွေအတွက် ပြိုင်ဘက်ကောင်းဖြစ်လာနိုင်တဲ့ Snapdragon X Elite Laptop,9277,247,26,8:13,493,2024-10-01,01:30,Tuesday
@zestvlog,ZEST,PDKXzNC__3A,iNfinix ZERO 40 မှာဘာတွေတိုးတက်လာသလဲ Unboxing Video,20321,777,84,25:35,1535,2024-10-01,11:30,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,OXeAhF68OgA,ZEISS ကြောင့် mid-range ဖုန်းတွေကြားထဲ ကင်မရာအကောင်းဆုံ းဖြစ်လာနိုင်တဲ့ vivo V40,18633,694,50,6:52,412,2024-09-30,11:30,Monday
@MyTechMyanmar,MyTech Myanmar,h8Jey_Sx0Sc,vivo V40 with ZEISS,5619,123,13,1:53,113,2024-09-30,05:51,Monday
@technity17,Technity,34gRTw1n3YQ,Kanote Accessories for iPhone 16 series,4634,166,10,4:57,297,2024-09-30,11:30,Monday
@TBHLabsMyanmar,TBH Labs,x5TLolBYtr4,မြန်မာနိုင်ငံနဲ့ အတော်တူတဲ့ Indian ဖုန်းဈေးကွက်,164563,6145,248,14:13,853,2024-09-29,12:30,Sunday
